"scenario","replicate","seed","n","prop_nn","method","affinity","ARI","error"
"interaction_moons",8,20261718,180,0.1,"submitted_normalized_diagnostic","gaussian",0.797383976858257,NA
"interaction_moons",8,20261718,180,0.1,"u_dep_bw_package","gaussian",NA,"infinite or missing values in 'x'"
"interaction_moons",8,20261718,180,0.1,"legacy_u_dep_interaction","gaussian",0.986514216832392,NA
"interaction_moons",8,20261718,180,0.1,"Gower","gaussian",0.797383976858257,NA
"interaction_moons",8,20261718,180,0.1,"Euclidean_onehot","gaussian",0.797383976858257,NA
"interaction_moons",8,20261718,180,0.1,"AB_BW_R1_interaction","selftune",1,NA
"interaction_moons",8,20261718,180,0.1,"AB_BW_R1_no_interaction","selftune",0.73932550221698,NA
"interaction_moons",8,20261718,180,0.1,"submitted_normalized_diagnostic","selftune",0.986514216832392,NA
"interaction_moons",8,20261718,180,0.1,"u_dep_bw_package","selftune",NA,"infinite or missing values in 'x'"
"interaction_moons",8,20261718,180,0.1,"legacy_u_dep_interaction","selftune",1,NA
"interaction_moons",8,20261718,180,0.1,"Gower","selftune",0.276205287713841,NA
"interaction_moons",8,20261718,180,0.1,"Euclidean_onehot","selftune",0.145924453280318,NA
"interaction_moons",8,20261718,180,0.2,"AB_BW_R1_interaction","gaussian",0.97349786338968,NA
"interaction_moons",8,20261718,180,0.2,"AB_BW_R1_no_interaction","gaussian",0.400093303537437,NA
"interaction_moons",8,20261718,180,0.2,"submitted_normalized_diagnostic","gaussian",0.809001843049762,NA
"interaction_moons",8,20261718,180,0.2,"u_dep_bw_package","gaussian",NA,"infinite or missing values in 'x'"
"interaction_moons",8,20261718,180,0.2,"legacy_u_dep_interaction","gaussian",0.986514216832392,NA
"interaction_moons",8,20261718,180,0.2,"Gower","gaussian",0.797383976858257,NA
"interaction_moons",8,20261718,180,0.2,"Euclidean_onehot","gaussian",0.797383976858257,NA
"interaction_moons",8,20261718,180,0.2,"AB_BW_R1_interaction","selftune",1,NA
"interaction_moons",8,20261718,180,0.2,"AB_BW_R1_no_interaction","selftune",0.73932550221698,NA
"interaction_moons",8,20261718,180,0.2,"submitted_normalized_diagnostic","selftune",1,NA
"interaction_moons",8,20261718,180,0.2,"u_dep_bw_package","selftune",NA,"infinite or missing values in 'x'"
"interaction_moons",8,20261718,180,0.2,"legacy_u_dep_interaction","selftune",1,NA
"interaction_moons",8,20261718,180,0.2,"Gower","selftune",0.276205287713841,NA
"interaction_moons",8,20261718,180,0.2,"Euclidean_onehot","selftune",0.145924453280318,NA
"null_interaction",8,20261718,180,0.05,"AB_BW_R1_interaction","gaussian",0.674230339213929,NA
"null_interaction",8,20261718,180,0.05,"AB_BW_R1_no_interaction","gaussian",0.674230339213929,NA
"null_interaction",8,20261718,180,0.05,"submitted_normalized_diagnostic","gaussian",0.674230339213929,NA
"null_interaction",8,20261718,180,0.05,"u_dep_bw_package","gaussian",NA,"infinite or missing values in 'x'"
"null_interaction",8,20261718,180,0.05,"legacy_u_dep_interaction","gaussian",0.487135187172155,NA
"null_interaction",8,20261718,180,0.05,"Gower","gaussian",0.113705893572382,NA
"null_interaction",8,20261718,180,0.05,"Euclidean_onehot","gaussian",0.16434909200872,NA
"null_interaction",8,20261718,180,0.05,"AB_BW_R1_interaction","selftune",0.769223834038064,NA
"null_interaction",8,20261718,180,0.05,"AB_BW_R1_no_interaction","selftune",0.769223834038064,NA
"null_interaction",8,20261718,180,0.05,"submitted_normalized_diagnostic","selftune",0.769223834038064,NA
"null_interaction",8,20261718,180,0.05,"u_dep_bw_package","selftune",NA,"infinite or missing values in 'x'"
"null_interaction",8,20261718,180,0.05,"legacy_u_dep_interaction","selftune",0.849659014224097,NA
"null_interaction",8,20261718,180,0.05,"Gower","selftune",-0.00499064254522769,NA
"null_interaction",8,20261718,180,0.05,"Euclidean_onehot","selftune",-0.00554823496775089,NA
"null_interaction",8,20261718,180,0.1,"AB_BW_R1_interaction","gaussian",0.674230339213929,NA
"null_interaction",8,20261718,180,0.1,"AB_BW_R1_no_interaction","gaussian",0.674230339213929,NA
"null_interaction",8,20261718,180,0.1,"submitted_normalized_diagnostic","gaussian",0.655979569996137,NA
"null_interaction",8,20261718,180,0.1,"u_dep_bw_package","gaussian",NA,"infinite or missing values in 'x'"
"null_interaction",8,20261718,180,0.1,"legacy_u_dep_interaction","gaussian",0.487135187172155,NA
"null_interaction",8,20261718,180,0.1,"Gower","gaussian",0.113705893572382,NA
"null_interaction",8,20261718,180,0.1,"Euclidean_onehot","gaussian",0.16434909200872,NA
"null_interaction",8,20261718,180,0.1,"AB_BW_R1_interaction","selftune",0.769223834038064,NA
"null_interaction",8,20261718,180,0.1,"AB_BW_R1_no_interaction","selftune",0.769223834038064,NA
"null_interaction",8,20261718,180,0.1,"submitted_normalized_diagnostic","selftune",0.487143724099665,NA
"null_interaction",8,20261718,180,0.1,"u_dep_bw_package","selftune",NA,"infinite or missing values in 'x'"
"null_interaction",8,20261718,180,0.1,"legacy_u_dep_interaction","selftune",0.788959012414176,NA
"null_interaction",8,20261718,180,0.1,"Gower","selftune",-0.00499064254522769,NA
"null_interaction",8,20261718,180,0.1,"Euclidean_onehot","selftune",-0.00554823496775089,NA
"null_interaction",8,20261718,180,0.2,"AB_BW_R1_interaction","gaussian",0.674230339213929,NA
"null_interaction",8,20261718,180,0.2,"AB_BW_R1_no_interaction","gaussian",0.674230339213929,NA
"null_interaction",8,20261718,180,0.2,"submitted_normalized_diagnostic","gaussian",0.674230339213929,NA
"null_interaction",8,20261718,180,0.2,"u_dep_bw_package","gaussian",NA,"infinite or missing values in 'x'"
"null_interaction",8,20261718,180,0.2,"legacy_u_dep_interaction","gaussian",0.487135187172155,NA
"null_interaction",8,20261718,180,0.2,"Gower","gaussian",0.113705893572382,NA
"null_interaction",8,20261718,180,0.2,"Euclidean_onehot","gaussian",0.16434909200872,NA
"null_interaction",8,20261718,180,0.2,"AB_BW_R1_interaction","selftune",0.769223834038064,NA
"null_interaction",8,20261718,180,0.2,"AB_BW_R1_no_interaction","selftune",0.769223834038064,NA
"null_interaction",8,20261718,180,0.2,"submitted_normalized_diagnostic","selftune",0.769223834038064,NA
"null_interaction",8,20261718,180,0.2,"u_dep_bw_package","selftune",NA,"infinite or missing values in 'x'"
"null_interaction",8,20261718,180,0.2,"legacy_u_dep_interaction","selftune",0.849659014224097,NA
"null_interaction",8,20261718,180,0.2,"Gower","selftune",-0.00499064254522769,NA
"null_interaction",8,20261718,180,0.2,"Euclidean_onehot","selftune",-0.00554823496775089,NA
"marginal_signal_control",8,20261718,180,0.05,"AB_BW_R1_interaction","gaussian",1,NA
"marginal_signal_control",8,20261718,180,0.05,"AB_BW_R1_no_interaction","gaussian",0.90400007527192,NA
"marginal_signal_control",8,20261718,180,0.05,"submitted_normalized_diagnostic","gaussian",1,NA
"marginal_signal_control",8,20261718,180,0.05,"u_dep_bw_package","gaussian",0.888902838140987,NA
"marginal_signal_control",8,20261718,180,0.05,"legacy_u_dep_interaction","gaussian",1,NA
"marginal_signal_control",8,20261718,180,0.05,"Gower","gaussian",1,NA
"marginal_signal_control",8,20261718,180,0.05,"Euclidean_onehot","gaussian",1,NA
"marginal_signal_control",8,20261718,180,0.05,"AB_BW_R1_interaction","selftune",1,NA
"marginal_signal_control",8,20261718,180,0.05,"AB_BW_R1_no_interaction","selftune",1,NA
"marginal_signal_control",8,20261718,180,0.05,"submitted_normalized_diagnostic","selftune",1,NA
"marginal_signal_control",8,20261718,180,0.05,"u_dep_bw_package","selftune",1,NA
"marginal_signal_control",8,20261718,180,0.05,"legacy_u_dep_interaction","selftune",1,NA
"marginal_signal_control",8,20261718,180,0.05,"Gower","selftune",1,NA
"marginal_signal_control",8,20261718,180,0.05,"Euclidean_onehot","selftune",1,NA
"marginal_signal_control",8,20261718,180,0.1,"AB_BW_R1_interaction","gaussian",1,NA
"marginal_signal_control",8,20261718,180,0.1,"AB_BW_R1_no_interaction","gaussian",0.90400007527192,NA
"marginal_signal_control",8,20261718,180,0.1,"submitted_normalized_diagnostic","gaussian",1,NA
"marginal_signal_control",8,20261718,180,0.1,"u_dep_bw_package","gaussian",0.888902838140987,NA
"marginal_signal_control",8,20261718,180,0.1,"legacy_u_dep_interaction","gaussian",1,NA
"marginal_signal_control",8,20261718,180,0.1,"Gower","gaussian",1,NA
"marginal_signal_control",8,20261718,180,0.1,"Euclidean_onehot","gaussian",1,NA
"marginal_signal_control",8,20261718,180,0.1,"AB_BW_R1_interaction","selftune",1,NA
"marginal_signal_control",8,20261718,180,0.1,"AB_BW_R1_no_interaction","selftune",1,NA
"marginal_signal_control",8,20261718,180,0.1,"submitted_normalized_diagnostic","selftune",1,NA
"marginal_signal_control",8,20261718,180,0.1,"u_dep_bw_package","selftune",1,NA
"marginal_signal_control",8,20261718,180,0.1,"legacy_u_dep_interaction","selftune",1,NA
"marginal_signal_control",8,20261718,180,0.1,"Gower","selftune",1,NA
"marginal_signal_control",8,20261718,180,0.1,"Euclidean_onehot","selftune",1,NA
"marginal_signal_control",8,20261718,180,0.2,"AB_BW_R1_interaction","gaussian",1,NA
"marginal_signal_control",8,20261718,180,0.2,"AB_BW_R1_no_interaction","gaussian",0.90400007527192,NA
"marginal_signal_control",8,20261718,180,0.2,"submitted_normalized_diagnostic","gaussian",1,NA
"marginal_signal_control",8,20261718,180,0.2,"u_dep_bw_package","gaussian",0.888902838140987,NA
"marginal_signal_control",8,20261718,180,0.2,"legacy_u_dep_interaction","gaussian",1,NA
"marginal_signal_control",8,20261718,180,0.2,"Gower","gaussian",1,NA
"marginal_signal_control",8,20261718,180,0.2,"Euclidean_onehot","gaussian",1,NA
"marginal_signal_control",8,20261718,180,0.2,"AB_BW_R1_interaction","selftune",1,NA
"marginal_signal_control",8,20261718,180,0.2,"AB_BW_R1_no_interaction","selftune",1,NA
"marginal_signal_control",8,20261718,180,0.2,"submitted_normalized_diagnostic","selftune",1,NA
"marginal_signal_control",8,20261718,180,0.2,"u_dep_bw_package","selftune",1,NA
"marginal_signal_control",8,20261718,180,0.2,"legacy_u_dep_interaction","selftune",1,NA
"marginal_signal_control",8,20261718,180,0.2,"Gower","selftune",1,NA
"marginal_signal_control",8,20261718,180,0.2,"Euclidean_onehot","selftune",1,NA
